Log file open, 07/15/14 16:52:42
LogInit:Display: Running engine for game: MyProject3
LogInit: Version: 4.2.1-2101290+++depot+UE4-Releases+4.2
LogInit: Compiled (64-bit): Jun 10 2014 22:21:56
LogInit: Build Configuration: Development
LogInit: Branch Name: ++depot+UE4-Releases+4.2
LogInit: Command line:  
LogInit: Base directory: D:/Unreal Engine 4/Unreal Engine/4.2/Engine/Binaries/Win64/
LogInit: Rocket: 1
[2014.07.15-15.52.42:567][  0]LogTaskGraph: Started task graph with 3 named threads and 4 total threads.
[2014.07.15-15.52.45:177][  0]LogTargetPlatformManager:Display: Building Assets For Windows
[2014.07.15-15.52.45:221][  0]LogDerivedDataCache:Display: Max Cache Size: 512 MB
[2014.07.15-15.52.45:368][  0]LogDerivedDataCache: Loaded boot cache 0.15s 39MB C:/Users/spaeh_000/AppData/Local/UnrealEngine/4.2/DerivedDataCache/Boot.ddc.
[2014.07.15-15.52.45:368][  0]LogDerivedDataCache:Display: Loaded Boot cache: C:/Users/spaeh_000/AppData/Local/UnrealEngine/4.2/DerivedDataCache/Boot.ddc
[2014.07.15-15.52.45:368][  0]LogDerivedDataCache: FDerivedDataBackendGraph:  Pak pak cache file ../../../../../../Unreal Projects/Waagenbau/MyProject3/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2014.07.15-15.52.45:368][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchical cache Hierarchy.
[2014.07.15-15.52.45:390][  0]LogDerivedDataCache:Display: Pak cache opened for reading ../../../Engine/DerivedDataCache/DDC.ddp.
[2014.07.15-15.52.45:403][  0]LogDerivedDataCache: Using Local data cache path C:/Users/spaeh_000/AppData/Local/UnrealEngine/4.2/DerivedDataCache: Writable
[2014.07.15-15.52.45:593][  0]LogMeshUtilities: No automatic mesh reduction module available
[2014.07.15-15.52.45:593][  0]LogMeshUtilities: No automatic mesh merging module available
[2014.07.15-15.52.46:283][  0]LogInit: WinSock: version 1.1 (2.2), MaxSocks=32767, MaxUdp=65467
[2014.07.15-15.52.52:796][  0]LogStreaming:Warning: Failed to read file '../../../Engine/Content/Editor/Slate/Icons/ActorIcons/GroupActor_16x.png' error.
[2014.07.15-15.52.52:796][  0]LogSlate: Could not find file for Slate resource: ../../../Engine/Content/Editor/Slate/Icons/ActorIcons/GroupActor_16x.png
[2014.07.15-15.52.52:973][  0]LogStreaming:Warning: Failed to read file '../../../Engine/Content/Editor/Slate/Icons/ActorIcons/DecalActor_16x.png' error.
[2014.07.15-15.52.52:973][  0]LogSlate: Could not find file for Slate resource: ../../../Engine/Content/Editor/Slate/Icons/ActorIcons/DecalActor_16x.png
[2014.07.15-15.52.56:035][  0]UdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2014.07.15-15.52.56:375][  0]SourceControl: Info Source control is disabled
[2014.07.15-15.52.56:375][  0]SourceControl: Info Source control is disabled
[2014.07.15-15.52.56:411][  0]SourceControl: Info Source control is disabled
[2014.07.15-15.52.57:123][  0]BlueprintLog: New page: Editor Load
[2014.07.15-15.52.57:741][  0]LogObj: 19203 objects as part of root set at end of initial load.
[2014.07.15-15.52.57:746][  0]LogUObjectAllocator: 3820576 out of 0 bytes used by permanent object pool.
[2014.07.15-15.52.58:866][  0]LogEngine: Initializing Engine...
[2014.07.15-15.52.59:435][  0]LogInit: XAudio2 using 'Speakers (Realtek High Definition Audio)' : 2 channels at 48 kHz using 32 bits per sample (channel mask 0x3)
[2014.07.15-15.53.00:059][  0]LogInit: FAudioDevice initialized.
[2014.07.15-15.53.00:156][  0]LogDerivedDataCache: Saved boot cache 0.05s 39MB C:/Users/spaeh_000/AppData/Local/UnrealEngine/4.2/DerivedDataCache/Boot.ddc.
[2014.07.15-15.53.00:161][  0]LogInit: Texture streaming: Enabled
[2014.07.15-15.53.00:385][  0]LogInit: Transaction tracking system initialized
[2014.07.15-15.53.01:633][  0]LogAssetRegistry: FAssetRegistry took 0.0103 seconds to start up
[2014.07.15-15.53.02:698][  0]LogModuleManager:Warning: ModuleManager: Unable to load module '' because the file was not found.
[2014.07.15-15.53.02:708][  0]LogModuleManager:Warning: ModuleManager: Unable to load module '' because the file was not found.
[2014.07.15-15.53.03:102][  0]LogConsoleResponse:Display: 
[2014.07.15-15.53.05:504][  0]SourceControl: Info Source control is disabled
[2014.07.15-15.53.05:504][  0]Cmd: MAP LOAD FILE="../../../../../../Unreal Projects/Waagenbau/MyProject3/Content/Maps/waagenbau.umap" TEMPLATE=0 SHOWPROGRESS=1 WORLDCOMPOSITION=0
[2014.07.15-15.53.05:520][  0]LightingResults: New page: Lighting Build
[2014.07.15-15.53.05:632][  0]MapCheck: New page: Map Check
[2014.07.15-15.53.05:632][  0]LightingResults: New page: Lighting Build
[2014.07.15-15.53.05:647][  0]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x00000036370B7EC0
[2014.07.15-15.53.10:793][  0]LogTexture:Display: Building textures: shirt_1_texture (AutoDXT)
[2014.07.15-15.53.11:168][  0]LogMaterial: Missing cached shader map for material cloth_Mat, compiling.
[2014.07.15-15.53.11:390][  0]LogBlueprint:Warning: Node '/Game/Blueprints/Assets/Cigarettes.cigarettes:UserConstructionScript.K2Node_VariableGet_424' missing NodeGuid.
[2014.07.15-15.53.11:417][  0]LogMaterial: Missing cached shader map for material lcd_texture_Mat, compiling.
[2014.07.15-15.53.11:517][  0]LogTexture:Display: Building textures: laptop_texture (AutoDXT)
[2014.07.15-15.53.12:432][  0]LogTexture:Display: Building textures: laptop_display (AutoDXT)
[2014.07.15-15.53.12:902][  0]LogTexture:Display: Building textures: trackbar (AutoDXT)
[2014.07.15-15.53.13:229][  0]LogMaterial: Missing cached shader map for material LCD_Display, compiling.
[2014.07.15-15.53.13:234][  0]LogStaticMesh: Building static mesh laptop...
[2014.07.15-15.53.13:306][  0]LogStaticMesh: Built static mesh [72.748039ms] /Game/Meshes/laptop.laptop
[2014.07.15-15.53.13:327][  0]LogStaticMesh: Building static mesh laptop_holder...
[2014.07.15-15.53.13:330][  0]LogStaticMesh: Built static mesh [3.435454ms] /Game/Meshes/laptop_holder.laptop_holder
[2014.07.15-15.53.13:560][  0]LogAudioDerivedData:Display: Building compressed audio format OGG wave sofamusik_-_Frei_nach_Schnauze...
[2014.07.15-15.53.26:894][  0]LogAudioDerivedData:Display: Building compressed audio format OGG wave Toteki_-_Dead...
[2014.07.15-15.53.36:950][  0]LogAudioDerivedData:Display: Building compressed audio format OGG wave Ziel100_-_Heerstrasse__Broombeck_Remix_...
[2014.07.15-15.53.50:292][  0]LogTexture:Display: Building textures: HQ_Lightmap0_2 (AutoDXT)
[2014.07.15-15.53.50:506][  0]LogTexture:Display: Building textures: HQ_Lightmap0_1 (AutoDXT)
[2014.07.15-15.53.51:741][  0]LogStaticMesh: Building static mesh sm_lcd...
[2014.07.15-15.53.51:743][  0]LogStaticMesh: Built static mesh [3.047487ms] /Game/Meshes/sm_lcd.sm_lcd
[2014.07.15-15.53.52:230][  0]LogTexture:Display: Building textures: LQ_Lightmap_0_1 (DXT1)
[2014.07.15-15.53.52:976][  0]LogTexture:Display: Building textures: LQ_Lightmap_0_2 (DXT1)
[2014.07.15-15.53.53:185][  0]LogTexture:Display: Building textures: ShadowMapTexture2D_2 (BGRA8)
[2014.07.15-15.53.53:227][  0]LogTexture:Display: Building textures: ShadowMapTexture2D_3 (BGRA8)
[2014.07.15-15.53.53:398][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_0)
[2014.07.15-15.53.53:400][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_1)
[2014.07.15-15.53.53:401][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_2)
[2014.07.15-15.53.53:402][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_3)
[2014.07.15-15.53.53:403][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_4)
[2014.07.15-15.53.53:403][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_5)
[2014.07.15-15.53.53:404][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_6)
[2014.07.15-15.53.53:405][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_7)
[2014.07.15-15.53.53:405][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_8)
[2014.07.15-15.53.53:406][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_9)
[2014.07.15-15.53.53:406][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_10)
[2014.07.15-15.53.53:407][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_11)
[2014.07.15-15.53.53:408][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_12)
[2014.07.15-15.53.53:408][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_13)
[2014.07.15-15.53.53:409][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_14)
[2014.07.15-15.53.53:410][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_15)
[2014.07.15-15.53.53:410][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_16)
[2014.07.15-15.53.53:411][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_17)
[2014.07.15-15.53.53:412][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_18)
[2014.07.15-15.53.53:412][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_20)
[2014.07.15-15.53.53:413][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_21)
[2014.07.15-15.53.53:414][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_22)
[2014.07.15-15.53.53:414][  0]LogBlueprintUserMessages:Warning: SetTimer passed a bad function () or object (DiscoLight_1_C_23)
[2014.07.15-15.53.53:584][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2014.07.15-15.53.53:619][  0]Cmd: MAP CHECKDEP
[2014.07.15-15.53.53:619][  0]MapCheck: New page: waagenbau - Jul 15, 2014, 5:53:53 PM
[2014.07.15-15.53.53:758][  0]MapCheck: Info ========== Map Check: 0 Error(s), 0 Warning(s), [138.769ms] ==========
[2014.07.15-15.53.53:758][  0]LogFileHelpers: Loading map 'waagenbau' took 48.254
[2014.07.15-15.53.54:619][  0]LogCrashTracker: Crashtracker disabled due to settings.
[2014.07.15-15.53.54:643][  0]Cmd: MODE PLACEMENT
[2014.07.15-15.53.54:966][  0]LogLoad: Full Startup: 73.44 seconds (BP compile: 0.66 seconds)
[2014.07.15-15.53.55:211][  0]LogRenderer:Warning: Reallocating scene render targets to support 32x32.
[2014.07.15-15.53.55:337][  0]LogRenderer:Warning: Reallocating scene render targets to support 1112x856.
[2014.07.15-15.53.55:624][  1]LogEpicStorage:Warning: EnumerateFiles request failed. Invalid response. code=403 error=<?xml version="1.0" encoding="UTF-8"?>
<Error><Code>AccessDenied</Code><Message>Access Denied</Message><RequestId>D3AFCE041DEDE29F</RequestId><HostId>HuIVtQgWEu67r9pSz5Jk5r1cRmzrdFztG6TcSLe02U+OjBikbI8zp1FzC93wOF7C</HostId></Error>
[2014.07.15-15.53.55:840][  2]LogEpicSurvey:Warning: EnumerateFiles request failed. Invalid response. code=403 error=<?xml version="1.0" encoding="UTF-8"?>
<Error><Code>AccessDenied</Code><Message>Access Denied</Message><RequestId>5428E0E31541A018</RequestId><HostId>fgKp1AOzr1Fenk21Tz0TCqXFSzoBeeYQMQsu0jfbuuZOaYWp8UVQZkzpCHKYMU8m</HostId></Error>
[2014.07.15-15.53.55:860][  2]LogAssetRegistry: Asset discovery search completed in 54.2378 seconds
[2014.07.15-15.53.55:939][  3]LogEpicStorage:Warning: EnumerateFiles request failed. Invalid response. code=403 error=<?xml version="1.0" encoding="UTF-8"?>
<Error><Code>AccessDenied</Code><Message>Access Denied</Message><RequestId>D3AFCE041DEDE29F</RequestId><HostId>HuIVtQgWEu67r9pSz5Jk5r1cRmzrdFztG6TcSLe02U+OjBikbI8zp1FzC93wOF7C</HostId></Error>
[2014.07.15-15.53.55:955][  4]LogEpicSurvey:Warning: EnumerateFiles request failed. Invalid response. code=403 error=<?xml version="1.0" encoding="UTF-8"?>
<Error><Code>AccessDenied</Code><Message>Access Denied</Message><RequestId>5428E0E31541A018</RequestId><HostId>fgKp1AOzr1Fenk21Tz0TCqXFSzoBeeYQMQsu0jfbuuZOaYWp8UVQZkzpCHKYMU8m</HostId></Error>
[2014.07.15-15.53.56:042][  6]LogEpicSurvey:Warning: EnumerateFiles request failed. Invalid response. code=403 error=<?xml version="1.0" encoding="UTF-8"?>
<Error><Code>AccessDenied</Code><Message>Access Denied</Message><RequestId>DF4F2D7D4981667A</RequestId><HostId>TgCJtHziGmvCEOd/ufoffGXDfa+KLtqAqq0grg7WeBwQ8dSkn9lXJbxZ6hxAPElf</HostId></Error>
[2014.07.15-15.53.56:173][  7]LogEpicStorage:Warning: ReadFile request failed. File request already pending for filename=http://cdn.unrealengine.com/newsfeed/blueprint_icon_b.png
[2014.07.15-15.53.56:182][  7]LogEpicStorage:Warning: ReadFile request failed. File request already pending for filename=http://cdn.unrealengine.com/newsfeed/blueprint_icon_b.png
[2014.07.15-15.54.08:957][194]LogPlayLevel: PIE:  No blueprints needed recompiling
[2014.07.15-15.54.08:989][194]PIE: New page: PIE session: waagenbau (Jul 15, 2014, 5:54:08 PM)
[2014.07.15-15.54.09:181][194]LogPlayLevel: PIE: StaticDuplicateObject took: (0.192555s)
[2014.07.15-15.54.09:183][194]LogPlayLevel: PIE: World Init took: (0.001574s)
[2014.07.15-15.54.09:185][194]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/waagenbau.waagenbau to /Game/Maps/UEDPIE_0_waagenbau.waagenbau (0.195801s)
[2014.07.15-15.54.09:341][194]LogBlueprint:Warning: [compiler] Warning InputAction Event references unknown Action 'Action' for  InputAction Action 
[2014.07.15-15.54.09:349][194]LogBlueprint:Warning: [compiler] Warning [0087.82] Compile of MyCharacter successful, but with 1 Warning(s) [in 34 ms]
[2014.07.15-15.54.09:398][194]LogBlueprint:Warning: [compiler] Warning InputAction Event references unknown Action 'Action' for  InputAction Action 
[2014.07.15-15.54.09:407][194]LogBlueprint:Warning: [compiler] Warning [0087.88] Compile of MyCharacter successful, but with 1 Warning(s) [in 16 ms]
[2014.07.15-15.54.09:475][194]LogWorld: Game class is 'MyGame_C'
[2014.07.15-15.54.10:331][194]LogOutputDevice: === Handled error: ===
Ensure condition failed: false [File:D:\BuildFarm\buildmachine_++depot+UE4-Releases+4.2\Engine\Source\Runtime\Engine\Private\SceneComponent.cpp] [Line: 670]
Template Mismatch during attachment. Attaching instanced component to template component. Parent 'SceneComp' Self 'Sprite'
Stack: Address = 0xc53fd866 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Core.dll]
Address = 0xc52a2101 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Core.dll]
Address = 0xc52a2347 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Core.dll]
Address = 0xc2dd3c04 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc2970e36 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc2c95bd9 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc309a45b (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc3083d2c (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc14692ca (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
Address = 0xc1485524 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
Address = 0xc1495a4b (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
Address = 0xc1295265 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
Address = 0xc1650606 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
FEngineLoop::Tick() 0x133c7b03 + 0 bytes [File=d:\buildfarm\buildmachine_++depot+ue4-releases+4.2\engine\source\runtime\launch\private\launchengineloop.cpp:2091] [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor.exe]
GuardedMain() 0x133bd1ec + 0 bytes [File=d:\buildfarm\buildmachine_++depot+ue4-releases+4.2\engine\source\runtime\launch\private\launch.cpp:132] [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor.exe]
GuardedMainWrapper() 0x133bd25a + 5 bytes [File=d:\buildfarm\buildmachine_++depot+ue4-releases+4.2\engine\source\runtime\launch\private\windows\launchwindows.cpp:125] [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor.exe]
WinMain() 0x133c9119 + 17 bytes [File=d:\buildfarm\buildmachine_++depot+ue4-releases+4.2\engine\source\runtime\launch\private\windows\launchwindows.cpp:207] [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor.exe]
__tmainCRTStartup() 0x133c9fa9 + 21 bytes [File=f:\dd\vctools\crt\crtw32\dllstuff\crtexe.c:618] [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor.exe]
Address = 0xf60216ad (filename not found) [in C:\Windows\system32\KERNEL32.DLL]
Address = 0xf6564629 (filename not found) [in C:\Windows\SYSTEM32\ntdll.dll]
Address = 0xf6564629 (filename not found) [in C:\Windows\SYSTEM32\ntdll.dll]

[2014.07.15-15.54.10:886][194]LogOutputDevice: === Handled error: ===
Ensure condition failed: false [File:D:\BuildFarm\buildmachine_++depot+UE4-Releases+4.2\Engine\Source\Runtime\Engine\Private\SceneComponent.cpp] [Line: 670]
Template Mismatch during attachment. Attaching instanced component to template component. Parent 'SceneComp' Self 'Sprite'
Stack: Address = 0xc53fd866 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Core.dll]
Address = 0xc52a2101 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Core.dll]
Address = 0xc52a2347 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Core.dll]
Address = 0xc2dd3c04 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc2970e36 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc2c95bd9 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc309a45b (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc3083d2c (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc14692ca (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
Address = 0xc1485524 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
Address = 0xc1495a4b (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
Address = 0xc1295265 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
Address = 0xc1650606 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
FEngineLoop::Tick() 0x133c7b03 + 0 bytes [File=d:\buildfarm\buildmachine_++depot+ue4-releases+4.2\engine\source\runtime\launch\private\launchengineloop.cpp:2091] [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor.exe]
GuardedMain() 0x133bd1ec + 0 bytes [File=d:\buildfarm\buildmachine_++depot+ue4-releases+4.2\engine\source\runtime\launch\private\launch.cpp:132] [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor.exe]
GuardedMainWrapper() 0x133bd25a + 5 bytes [File=d:\buildfarm\buildmachine_++depot+ue4-releases+4.2\engine\source\runtime\launch\private\windows\launchwindows.cpp:125] [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor.exe]
WinMain() 0x133c9119 + 17 bytes [File=d:\buildfarm\buildmachine_++depot+ue4-releases+4.2\engine\source\runtime\launch\private\windows\launchwindows.cpp:207] [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor.exe]
__tmainCRTStartup() 0x133c9fa9 + 21 bytes [File=f:\dd\vctools\crt\crtw32\dllstuff\crtexe.c:618] [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor.exe]
Address = 0xf60216ad (filename not found) [in C:\Windows\system32\KERNEL32.DLL]
Address = 0xf6564629 (filename not found) [in C:\Windows\SYSTEM32\ntdll.dll]
Address = 0xf6564629 (filename not found) [in C:\Windows\SYSTEM32\ntdll.dll]

[2014.07.15-15.54.10:914][194]LogOutputDevice: === Handled error: ===
Ensure condition failed: false [File:D:\BuildFarm\buildmachine_++depot+UE4-Releases+4.2\Engine\Source\Runtime\Engine\Private\SceneComponent.cpp] [Line: 670]
Template Mismatch during attachment. Attaching instanced component to template component. Parent 'SceneComp' Self 'Sprite'
Stack: Address = 0xc53fd866 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Core.dll]
Address = 0xc52a2101 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Core.dll]
Address = 0xc52a2347 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Core.dll]
Address = 0xc2dd3c04 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc2970e36 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc2c95bd9 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc309a45b (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc3083d2c (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-Engine.dll]
Address = 0xc14692ca (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
Address = 0xc1485524 (filename not found) [in D:\Unreal Engine 4\Unreal Engine\4.2\Engine\Binaries\Win64\UE4Editor-UnrealEd.dll]
